src_ip,dst_ip,src_port,dst_port,start_epoch,flow_duration_s,srcport.std,dstport.std,frame.len.min,frame.len.max,frame.len.std,frame.len.mean,frame.len.rate,ip.flags.rb,ip.flags.df,ip.flags.mf,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,int.std,int.min,int.max,int.mean,count,ip.ttl.std,ip.ttl.min,ip.ttl.max,ip.ttl.mean,ip.checksum.status.std,ip.checksum.status.min,ip.checksum.status.max,ip.checksum.status.mean,l4.checksum.status.std,l4.checksum.status.min,l4.checksum.status.max,l4.checksum.status.mean,tcp.seq_raw.std,tcp.seq_raw.min,tcp.seq_raw.max,tcp.seq_raw.mean,tcp.ack_raw.std,tcp.ack_raw.min,tcp.ack_raw.max,tcp.ack_raw.mean,tcp.window_size_value.std,tcp.window_size_value.min,tcp.window_size_value.max,tcp.window_size_value.mean,duration,prate,payload.std,payload.min,payload.max,payload.mean,proto,category
192.168.137.120,8.8.8.8,55863,53,1673536741.033907,0.1252031326293945,39463.62945802122,39463.62945802122,74,90,11.31370849898476,82.0,1309.871379060822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885319841080435,0.0,0.1252031326293945,0.0626015663146972,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1252031326293945,15.974041208058804,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,57731,53,1673536741.094091,0.1246020793914794,40784.50492527769,40784.50492527769,74,90,11.31370849898476,82.0,1316.1899127280103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881069752876597,0.0,0.1246020793914794,0.0623010396957397,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1246020793914794,16.05109649668305,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,35542,53,1673536741.161457,0.1248619556427002,25094.512557529382,25094.512557529382,74,90,11.31370849898476,82.0,1313.450515458012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882907355471672,0.0,0.1248619556427002,0.0624309778213501,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1248619556427002,16.017689212902585,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,36547,53,1673536741.209514,0.1240911483764648,25805.154872621864,25805.154872621864,74,90,11.31370849898476,82.0,1321.609173141509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877456925022243,0.0,0.1240911483764648,0.0620455741882324,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1240911483764648,16.117185038311085,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,54840,53,1673536741.258276,0.1287240982055664,38740.25922086738,38740.25922086738,74,90,11.31370849898476,82.0,1274.0427183890588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910216827432791,0.0,0.1287240982055664,0.0643620491027832,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1287240982055664,15.537106321817792,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,45527,53,1673536741.329953,0.1246910095214843,32154.973767677064,32154.973767677064,74,90,11.31370849898476,82.0,1315.251200783186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881698583856379,0.0,0.1246910095214843,0.0623455047607421,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1246910095214843,16.039648790038854,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,33723,53,1673536741.373907,0.1243360042572021,23808.28532255105,23808.28532255105,74,90,11.31370849898476,82.0,1319.0065176998023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087918831755907,0.0,0.1243360042572021,0.062168002128601,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1243360042572021,16.08544533780247,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,42971,53,1673536741.422413,0.1243689060211181,30347.608834964245,30347.608834964245,74,90,11.31370849898476,82.0,1318.6575748455357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087942096816285,0.0,0.1243689060211181,0.062184453010559,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1243689060211181,16.081189937140678,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,56514,53,1673536741.468036,0.1247639656066894,39923.95597257366,39923.95597257366,74,90,11.31370849898476,82.0,1314.4821038872687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882214461282153,0.0,0.1247639656066894,0.0623819828033447,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1247639656066894,16.03026955960084,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,44146,53,1673536741.541381,0.1241850852966308,31178.45930285844,31178.45930285844,74,90,11.31370849898476,82.0,1320.609472613128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878121159354775,0.0,0.1241850852966308,0.0620925426483154,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1241850852966308,16.10499356845278,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,33866,53,1673536741.585374,0.1249239444732666,23909.40159226073,23909.40159226073,74,90,11.31370849898476,82.0,1312.7987648124222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0883345682696185,0.0,0.1249239444732666,0.0624619722366333,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1249239444732666,16.009741034297832,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,57419,53,1673536741.634969,0.1248049736022949,40563.88760954749,40563.88760954749,74,90,11.31370849898476,82.0,1314.050195808738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882504431599908,0.0,0.1248049736022949,0.0624024868011474,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1248049736022949,16.02500238791144,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,42254,53,1673536741.677218,0.1103439331054687,29840.61327285349,29840.61327285349,74,90,11.31370849898476,82.0,1486.2620479845125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780249433616717,0.0,0.1103439331054687,0.0551719665527343,2,41.71930009000631,64.0,123.0,93.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1103439331054687,18.125146926640397,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,41867,53,1673536741.705028,0.1246318817138671,29566.9629485343,29566.9629485343,74,90,11.31370849898476,82.0,1315.875181733315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881280487119151,0.0,0.1246318817138671,0.0623159408569335,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1246318817138671,16.047258313820915,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,56444,53,1673536741.753209,0.1275088787078857,39874.4584978906,39874.4584978906,74,90,11.31370849898476,82.0,1286.1849438399734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901623927958389,0.0,0.1275088787078857,0.0637544393539428,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1275088787078857,15.685182241950894,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.109,255.255.255.255,49199,6667,1673536741.775805,35.00704598426819,0.0,0.0,214,214,0.0,214.0,48.904440573744935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7685866373282928,0.0,5.072032928466797,4.375880748033524,8,0.0,255.0,255.0,255.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,35.00704598426819,0.2285254232417987,0.0,180,180,180.0,UDP,Mirai
192.168.137.120,8.8.8.8,39593,53,1673536741.798083,0.1242809295654296,27959.002128116088,27959.002128116088,74,90,11.31370849898476,82.0,1319.5910311699074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087879888067883,0.0,0.1242809295654296,0.0621404647827148,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1242809295654296,16.09257355085253,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,45615,53,1673536741.848421,0.1244349479675293,32217.19916442148,32217.19916442148,74,90,11.31370849898476,82.0,1317.9577174958515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879887955244351,0.0,0.1244349479675293,0.0622174739837646,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1244349479675293,16.072655091412827,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,58650,53,1673536741.916153,0.1247229576110839,41434.33605718813,41434.33605718813,74,90,11.31370849898476,82.0,1314.91429598223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881924490964398,0.0,0.1247229576110839,0.0623614788055419,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1247229576110839,16.03554019490524,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.184,18.223.127.200,13038,32100,1673536741.918919,0.1445670127868652,13478.86946297797,13478.86946297797,60,90,21.213203435596427,75.0,1037.5810989547429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022243150774747,0.0,0.1445670127868652,0.0722835063934326,2,12.020815280171307,47.0,64.0,55.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1445670127868652,13.834414652729905,25.45584412271571,20,56,38.0,UDP,Mirai
192.168.137.184,34.235.4.153,13038,32100,1673536741.918922,0.1276121139526367,13478.86946297797,13478.86946297797,60,90,21.213203435596427,75.0,1175.4369969583963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902353911374598,0.0,0.1276121139526367,0.0638060569763183,2,11.31370849898476,48.0,64.0,56.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1276121139526367,15.67249329277862,25.45584412271571,20,56,38.0,UDP,Mirai
192.168.137.184,54.153.101.7,13038,32100,1673536741.918923,0.1953270435333252,13478.86946297797,13478.86946297797,60,90,21.213203435596427,75.0,767.9428167580295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381170770315342,0.0,0.1953270435333252,0.0976635217666626,2,13.435028842544405,45.0,64.0,54.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1953270435333252,10.239237556773729,25.45584412271571,20,56,38.0,UDP,Mirai
192.168.137.120,8.8.8.8,40648,53,1673536741.963535,0.1245059967041015,28704.999782267896,28704.999782267896,74,90,11.31370849898476,82.0,1317.2056313862463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880390345678601,0.0,0.1245059967041015,0.0622529983520507,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1245059967041015,16.06348330958837,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,37554,53,1673536742.011429,0.1245229244232177,26517.21140127672,26517.21140127672,74,90,11.31370849898476,82.0,1317.0265696829522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880510042728372,0.0,0.1245229244232177,0.0622614622116088,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1245229244232177,16.061299630279905,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,40913,53,1673536742.059685,0.1248540878295898,28892.38307928233,28892.38307928233,74,90,11.31370849898476,82.0,1313.533283938924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882851721631637,0.0,0.1248540878295898,0.0624270439147949,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1248540878295898,16.018698584621024,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,44599,53,1673536742.104206,0.1255388259887695,31498.778674735942,31498.778674735942,74,90,11.31370849898476,82.0,1306.3687565046305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887693551588569,0.0,0.1255388259887695,0.0627694129943847,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1255388259887695,15.931326298836954,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,51160,53,1673536742.157867,0.1242721080780029,36138.10626610088,36138.10626610088,74,90,11.31370849898476,82.0,1319.6847026772953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878736503343034,0.0,0.1242721080780029,0.0621360540390014,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1242721080780029,16.09371588630848,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,51372,53,1673536742.199932,0.1244988441467285,36288.01290371244,36288.01290371244,74,90,11.31370849898476,82.0,1317.2813058948343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880339769460388,0.0,0.1244988441467285,0.0622494220733642,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1244988441467285,16.0644061694492,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.190,192.168.137.1,37328,53,1673536742.205493,0.3367650508880615,26357.40526872856,26357.40526872856,82,146,45.254833995939045,114.0,677.0298740880498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238128851149581,0.0,0.3367650508880615,0.1683825254440307,2,45.254833995939045,64.0,128.0,96.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3367650508880615,5.938858544632017,45.254833995939045,48,112,80.0,UDP,Mirai
192.168.137.120,8.8.8.8,40559,53,1673536742.244516,0.124540090560913,28642.067278742292,28642.067278742292,74,90,11.31370849898476,82.0,1316.8450356938426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880631425652083,0.0,0.124540090560913,0.0622700452804565,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.124540090560913,16.059085801144423,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.44,255.255.255.255,49154,6667,1673536742.275862,34.99976706504822,0.0,0.0,230,230,0.0,230.0,52.57177845156225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767761972415285,0.0,5.006887912750244,4.374970883131027,8,0.0,255.0,255.0,255.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,34.99976706504822,0.228572949789401,0.0,196,196,196.0,UDP,Mirai
192.168.137.120,8.8.8.8,59648,53,1673536742.28897,0.1243081092834472,42140.0286248123,42140.0286248123,74,90,11.31370849898476,82.0,1319.3025052456337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878991070308039,0.0,0.1243081092834472,0.0621540546417236,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1243081092834472,16.089054942019924,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.120,8.8.8.8,53779,53,1673536742.331555,0.1242830753326416,37990.01892602845,37990.01892602845,74,90,11.31370849898476,82.0,1319.5682482192906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878814053544294,0.0,0.1242830753326416,0.0621415376663208,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1242830753326416,16.092295709991348,11.31370849898476,40,56,48.0,UDP,Mirai
192.168.137.181,255.255.255.255,49179,6667,1673536742.352296,36.04955792427063,0.0,0.0,214,214,0.0,214.0,47.49018014579822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8222547340984727,0.0,5.283222198486328,4.506194740533829,8,0.0,255.0,255.0,255.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,36.04955792427063,0.2219167296532627,0.0,180,180,180.0,UDP,Mirai
192.168.137.120,8.8.8.8,45008,53,1673536742.383123,0.1242461204528808,31787.985348241244,31787.985348241244,74,90,11.31370849898476,82.0,1319.960731185932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878552743083526,0.0,0.1242461204528808,0.0621230602264404,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1242461204528808,16.097082087633318,11.31370849898476,40,56,48.0,UDP,Mirai
