Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,111652,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86920073084226,55826.0,52897.24408700325,93230.0,18422.0,111652.0,111652.0,0.0,111652.0,111652.0,0.0,0.0,0.0,0.0,0.0,0,60,40,17.91280048722817,8.956400243614086,0.0,0.0,0.0,0.0,0.0,0,2,1,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,29200,26847,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,544974,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,58.71839757493019,3.6698998484331367,544974.0,0.0,544974.0,544974.0,544974.0,544974.0,0.0,544974.0,544974.0,0.0,0.0,0.0,0.0,0.0,0,16,0,3.6698998484331367,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,47023,2,2,64.0,108.0,32.0,32.0,32.0,0.0,60.0,48.0,54.0,8.48528137423857,3657.784488441826,85.06475554515875,15674.333333333332,27145.277606488635,47019.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,16,16,42.53237777257937,42.53237777257937,32.0,60.0,40.8,12.77497553813705,163.2,0,0,0,0,0,0,0,1.0,51.0,32.0,54.0,172,4,3657,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,33294516,11,0,3312.0,0.0,302.0,300.0,301.09090909090907,0.943879807448534,0.0,0.0,0.0,0.0,99.47584160706826,0.330384739637002,3329451.6,4654626.351506715,15116776.0,29730.0,33294516.0,3329451.6,4654626.351506715,15116776.0,29730.0,0.0,0.0,0.0,0.0,0.0,0,88,0,0.330384739637002,0.0,300.0,302.0,301.0,0.9534625892455963,0.9090909090909168,0,0,0,0,0,0,0,0.0,328.3636363636364,301.09090909090907,0.0,1202,4,2073,1,552,0,0,0,0,10,8,4941355.5,6168395.801099383,9303070.0,579641.0,10747601.5,6178945.834274686,15116776.0,6378427.0,DictionaryBruteForce
17,9967817,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200645738179182,9967817.0,0.0,9967817.0,9967817.0,9967817.0,9967817.0,0.0,9967817.0,9967817.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0.200645738179182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,9967817.0,0.0,9967817.0,9967817.0,DictionaryBruteForce
17,270546,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,88.70949856955933,7.392458214129944,270546.0,0.0,270546.0,270546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,3.696229107064972,3.696229107064972,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,111563,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.890635784265395,55781.5,53489.09246285639,93604.0,17959.0,111563.0,111563.0,0.0,111563.0,111563.0,0.0,0.0,0.0,0.0,0.0,0,60,40,17.927090522843596,8.963545261421798,0.0,0.0,0.0,0.0,0.0,0,2,1,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,29200,26847,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,105727,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,907.998902834659,18.9166438090554,105727.0,0.0,105727.0,105727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,9.4583219045277,9.4583219045277,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,42112,1,1,44.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,2089.665653495441,47.49240121580547,42112.0,0.0,42112.0,42112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,23.746200607902736,23.746200607902736,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,1.0,66.0,44.0,44.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,163208,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.381451889613256,81604.0,36471.15356003975,107393.0,55815.0,163208.0,163208.0,0.0,163208.0,163208.0,0.0,0.0,0.0,0.0,0.0,0,60,40,12.25430125974217,6.127150629871085,0.0,0.0,0.0,0.0,0.0,0,2,1,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,29200,26847,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,504489,2,0,285.0,0.0,180.0,105.0,142.5,53.033008588991066,0.0,0.0,0.0,0.0,564.9280757360418,3.964407549024855,504489.0,0.0,504489.0,504489.0,504489.0,504489.0,0.0,504489.0,504489.0,0.0,0.0,0.0,0.0,0.0,0,16,0,3.964407549024855,0.0,105.0,180.0,130.0,43.30127018922193,1875.0,0,0,0,0,0,0,0,0.0,195.0,142.5,0.0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,2860,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.951048951049,1430.0,2019.49696706878,2858.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,64,32,699.3006993006993,349.65034965034965,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1453,131,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,10623,1,1,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,8472.182999152781,188.27073331450623,10623.0,0.0,10623.0,10623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,94.13536665725312,94.13536665725312,37.0,53.0,47.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,71.5,53.0,37.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,25872929,21,25,1770.0,2025.0,976.0,0.0,84.2857142857143,207.7443483845332,1056.0,0.0,80.99999999999999,224.78878975607304,146.678406607926,1.7779200800960726,574953.9777777778,1428768.9040681538,4214808.0,1.0,25857085.0,1292854.25,1991727.111615573,4427407.0,1.0,25850672.0,1077111.3333333333,1832041.781801331,4215280.0,3.0,0,680,820,0.811659167000381,0.9662609130956916,0.0,1056.0,80.74468085106385,212.7796848023087,45275.19426456984,2,2,0,24,45,0,0,1.0,82.5,84.28571428571429,81.0,2947,12,20093,3,295,4,337,64240,502,13,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,20591712,3,1,116.0,16.0,84.0,16.0,38.66666666666666,39.25981830489455,16.0,16.0,16.0,0.0,6.410346065446136,0.1942529110741253,6863904.0,5837165.258013174,10271794.0,123868.0,20591712.0,10295856.0,141146.99880620913,10395662.0,10196050.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.145689683305594,0.0485632277685313,16.0,84.0,43.2,37.2451339103513,1387.2,0,0,0,0,0,0,0,0.0,54.0,38.66666666666666,16.0,0,0,0,1,58,0,8,0,0,2,8,123868.0,0.0,123868.0,123868.0,10233922.0,53559.096034193855,10271794.0,10196050.0,DictionaryBruteForce
17,21632,2,2,92.0,238.0,46.0,46.0,46.0,0.0,128.0,110.0,119.0,12.727922061357855,15255.1775147929,184.9112426035503,7210.666666666666,11858.284965935562,20897.0,4.0,4.0,4.0,0.0,4.0,4.0,731.0,731.0,0.0,731.0,731.0,0,16,16,92.45562130177515,92.45562130177515,46.0,128.0,75.2,40.487034961824506,1639.1999999999998,0,0,0,0,0,0,0,1.0,94.0,46.0,119.0,330,4,15255,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,13747,1,1,166.0,33.0,166.0,166.0,166.0,0.0,33.0,33.0,33.0,0.0,14475.885647777695,145.4862879173638,13747.0,0.0,13747.0,13747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,72.7431439586819,72.7431439586819,33.0,166.0,121.66666666666666,76.78758580222024,5896.333333333334,0,0,0,0,0,0,0,1.0,182.5,166.0,33.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,112527,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66026820229812,56263.5,54812.7963572376,95022.0,17505.0,112527.0,112527.0,0.0,112527.0,112527.0,0.0,0.0,0.0,0.0,0.0,0,60,40,17.77351213486541,8.886756067432705,0.0,0.0,0.0,0.0,0.0,0,2,1,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,29200,26847,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,77539,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,309.5216600678368,25.793471672319736,77539.0,0.0,77539.0,77539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,12.896735836159868,12.896735836159868,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,8753944,24,21,3317.0,6130.0,746.0,0.0,138.20833333333334,241.22332772884903,2896.0,0.0,291.9047619047619,694.9821511925255,1079.1707143660046,5.1405400811337145,198953.2727272727,847809.7013548298,5550401.0,0.0,8753944.0,380606.2608695653,1189863.9103191292,5550401.0,1.0,3084517.0,154225.85,292827.8890439292,919769.0,0.0,0,804,712,2.741621376604648,2.3989187045290667,0.0,2896.0,205.36956521739123,501.2435805605295,251245.12705314,0,4,1,22,42,0,3,0.0,209.9333333333333,138.20833333333334,291.9047619047619,9447,23,3473,24,3317,21,6130,65535,194,10,20,3203543.0,0.0,3203543.0,3203543.0,5550401.0,0.0,5550401.0,5550401.0,DictionaryBruteForce
17,192003,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,124.9980469055171,10.416503908793093,192003.0,0.0,192003.0,192003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,5.2082519543965455,5.2082519543965455,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,90420,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.178500331785,45210.0,54270.44545606752,83585.0,6835.0,6835.0,6835.0,0.0,6835.0,6835.0,0.0,0.0,0.0,0.0,0.0,0,40,20,22.119000221190003,11.059500110595,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4640,62,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,20579573,3,1,116.0,16.0,84.0,16.0,38.66666666666666,39.25981830489455,16.0,16.0,16.0,0.0,6.414127251328296,0.1943674924644938,6859857.666666667,5853390.878170561,10249344.0,100954.0,20579573.0,10289786.5,85576.18397953954,10350298.0,10229275.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.1457756193483703,0.0485918731161234,16.0,84.0,43.2,37.2451339103513,1387.2,0,0,0,0,0,0,0,0.0,54.0,38.66666666666666,16.0,0,0,0,1,58,0,8,0,0,2,8,100954.0,0.0,100954.0,100954.0,10239309.5,14190.925991632825,10249344.0,10229275.0,DictionaryBruteForce
6,160340,6,4,71.0,84.0,71.0,0.0,11.833333333333332,28.985628622934275,84.0,0.0,21.0,42.0,966.695771485593,62.367469128102776,17815.555555555555,27185.656673653804,87933.0,1586.0,158141.0,31628.2,34136.00443373536,89519.0,5441.0,147248.0,49082.66666666667,45566.45944478607,95573.0,4500.0,0,200,136,37.42048147686167,24.94698765124112,0.0,84.0,14.09090909090909,31.48477265426748,991.290909090909,2,2,0,2,9,0,0,0.0,15.5,11.833333333333334,21.0,0,0,0,0,0,0,0,64240,1748,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,2794140,4,0,1484.0,0.0,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,531.1115405813596,1.4315674948284625,931380.0,596496.771727224,1516805.0,324396.0,2794140.0,931380.0,596496.771727224,1516805.0,324396.0,0.0,0.0,0.0,0.0,0.0,0,32,0,1.4315674948284625,0.0,371.0,371.0,371.0,0.0,0.0,0,0,0,0,0,0,0,0.0,463.75,371.0,0.0,0,0,0,4,1484,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,29830,1,1,65.0,113.0,65.0,65.0,65.0,0.0,113.0,113.0,113.0,0.0,5967.14716728126,67.04659738518271,29830.0,0.0,29830.0,29830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,33.523298692591354,33.523298692591354,65.0,113.0,81.0,27.712812921102035,768.0,0,0,0,0,0,0,0,1.0,121.5,65.0,113.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,434607,8,6,1131.0,391.0,836.0,0.0,141.375,289.8107448959456,239.0,0.0,65.16666666666667,104.63731010813814,3502.014463641865,32.21301083507628,33431.307692307695,39643.82267219071,107592.0,1.0,355079.0,50725.57142857143,54464.16699034679,122143.0,2643.0,327015.0,65403.0,59841.18483536234,118045.0,1.0,0,264,200,18.40743476290073,13.805576072175551,0.0,836.0,101.4666666666667,219.3529011389985,48115.69523809525,2,2,0,6,13,0,0,0.0,108.71428571428572,141.375,65.16666666666667,1522,6,7293,0,0,0,0,29200,116,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
17,90163,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,266.184576821978,22.182048068498165,90163.0,0.0,90163.0,90163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,11.091024034249084,11.091024034249084,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
6,2,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,64,0,1000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,2,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,0,1458,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
