Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,91047625,15,5,308.0,0.0,168.0,0.0,20.53333333333333,41.06591681442805,0.0,0.0,0.0,0.0,3.382844967125721,0.2196652576055663,4791980.263157895,8287342.004505901,30117665.0,307.0,90979777.0,6498555.5,9138853.143975325,30117665.0,307.0,91039541.0,22759885.25,36044926.85904843,75736355.0,5196.0,0,488,156,0.1647489432041747,0.0549163144013915,0.0,168.0,14.666666666666666,35.64874939367906,1270.8333333333337,0,2,1,13,18,0,0,0.0,15.4,20.53333333333333,0.0,55,5,29,2,44,0,0,64240,0,13,32,2578594.333333333,4322280.122994961,7569029.0,21921.0,16648798.8,8178633.785327027,30117665.0,7758525.0,DDoS
17,279483,1000,0,8000.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,28624.281262187684,3578.0351577734605,279.7627627627628,3074.616574621401,72232.0,0.0,279483.0,279.7627627627628,3074.616574621401,72232.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000,0,3578.0351577734605,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0.0,8.008,8.0,0.0,8000,1000,28624,0,0,0,0,0,0,999,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,6064855,8,2,3193.0,0.0,2896.0,0.0,399.125,1014.2286918075796,0.0,0.0,0.0,0.0,526.4759009077711,1.648844036666994,673872.7777777778,801723.6343021792,2102864.0,1.0,6064855.0,866407.8571428572,816140.3060596524,2102864.0,1.0,1135423.0,1135423.0,0.0,1135423.0,1135423.0,0,268,80,1.319075229333595,0.3297688073333987,0.0,2896.0,290.2727272727273,868.8028649710003,754818.4181818182,0,5,1,1,6,0,0,0.0,319.3,399.125,0.0,0,0,0,2,798,0,0,64240,14480,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,17990580,4,4,189.0,0.0,168.0,0.0,47.25,81.10641158379528,0.0,0.0,0.0,0.0,10.505497877222412,0.4446771588242291,2570082.8571428573,6764774.646481345,17911126.0,1.0,63828.0,21276.0,21671.841846045296,43324.0,1.0,17971642.0,5990547.333333333,10323525.9171741,17911126.0,23890.0,0,136,136,0.2223385794121145,0.2223385794121145,0.0,168.0,21.0,55.5607775323564,3087.0,1,2,0,2,7,0,0,1.0,23.625,47.25,0.0,0,0,0,4,189,4,0,64240,1882,2,32,79454.0,0.0,79454.0,79454.0,17911126.0,0.0,17911126.0,17911126.0,DDoS
17,29088,1,1,46.0,246.0,46.0,46.0,46.0,0.0,246.0,246.0,246.0,0.0,10038.50385038504,68.75687568756877,29088.0,0.0,29088.0,29088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,34.37843784378438,34.37843784378438,46.0,246.0,112.66666666666669,115.47005383792516,13333.333333333334,0,0,0,0,0,0,0,1.0,169.0,46.0,246.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,19496,1,1,72.0,56.0,72.0,72.0,72.0,0.0,56.0,56.0,56.0,0.0,6565.449322938039,102.58514567090684,19496.0,0.0,19496.0,19496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,51.29257283545343,51.29257283545343,56.0,72.0,66.66666666666667,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,100.0,72.0,56.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,2462114,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218465107627023,1231057.0,1696236.0309815377,2430477.0,31637.0,2462114.0,2462114.0,0.0,2462114.0,2462114.0,0.0,0.0,0.0,0.0,0.0,0,40,24,0.8123100717513486,0.4061550358756743,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,512,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,3304,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,24213.075060532687,605.3268765133172,3304.0,0.0,3304.0,3304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,302.6634382566586,302.6634382566586,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,26309500,6,5,210.0,0.0,168.0,0.0,35.0,65.59878047646923,0.0,0.0,0.0,0.0,7.981907675934548,0.4180999258822859,2630950.0,5609573.595082963,15643128.0,4101.0,15891087.0,3178217.4,6973411.88039831,15652040.0,4101.0,26284746.0,6571186.5,7885113.467090439,15860718.0,19341.0,0,200,168,0.2280545050267013,0.1900454208555844,0.0,168.0,17.499999999999996,47.8548943065483,2290.090909090909,1,2,0,4,10,0,0,0.0,19.09090909090909,35.0,0.0,0,0,0,3,105,2,0,64240,1882,4,32,144653.0,103148.49459880644,217590.0,71716.0,13010097.0,3723668.150348793,15643128.0,10377066.0,DDoS
17,2747535,2,2,102.0,70.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,62.60156831487133,1.4558504259272402,915845.0,1272360.3599102732,2385040.0,180596.0,2565636.0,2565636.0,0.0,2565636.0,2565636.0,2566939.0,2566939.0,0.0,2566939.0,2566939.0,0,16,16,0.7279252129636201,0.7279252129636201,35.0,51.0,44.6,8.763560920082657,76.8,0,0,0,0,0,0,0,1.0,55.75,51.0,35.0,0,0,0,2,102,2,70,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,1308417,5,5,189.0,154.0,168.0,0.0,37.8,73.34984662560652,133.0,0.0,30.8,57.85066983190428,262.14884092762475,7.642823350659614,145379.66666666666,265821.9246276537,810462.0,136.0,1128598.0,282149.5,522888.78725372057,1065682.0,136.0,1053197.0,263299.25,391492.0409411282,832527.0,212.0,0,176,176,3.821411675329807,3.821411675329807,0.0,168.0,31.181818181818183,60.08297293213474,3609.963636363636,1,4,0,4,8,0,0,1.0,34.3,37.8,30.8,343,4,1466,0,0,0,0,64240,1810,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,44933,8,5,376.0,0.0,168.0,0.0,47.0,75.19118489367145,0.0,0.0,0.0,0.0,8368.014599514832,289.3196537066299,3744.4166666666665,7719.517394928653,20223.0,0.0,43204.0,6172.0,10569.272869975492,22977.0,0.0,24846.0,6211.499999999999,12420.333342279238,24842.0,1.0,0,272,176,178.04286381946454,111.27678988716534,0.0,168.0,26.857142857142858,60.22375859161482,3626.901098901099,0,4,1,4,11,0,0,0.0,28.923076923076923,47.0,0.0,376,4,18590,0,0,0,0,64240,1810,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,803710,13,7,1067.0,6193.0,713.0,0.0,82.07692307692308,199.25672784060163,3068.0,0.0,884.7142857142858,1434.9616387771157,9033.108957210934,24.884597678267035,42300.52631578948,42415.70040074053,113848.0,393.0,722443.0,60203.58333333334,54804.05395996695,130582.0,1287.0,690211.0,115035.16666666669,97955.62538908455,220922.0,393.0,0,424,232,16.174988490873574,8.709609187393463,0.0,3068.0,345.7142857142858,891.2871110286036,794392.7142857143,2,2,0,7,19,0,0,0.0,363.0,82.07692307692308,884.7142857142857,7260,8,15473,0,0,0,0,14600,115,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,20086,1,1,104.0,40.0,104.0,104.0,104.0,0.0,40.0,40.0,40.0,0.0,7169.172558000598,99.57184108334164,20086.0,0.0,20086.0,20086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,49.78592054167082,49.78592054167082,40.0,104.0,82.66666666666667,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,1.0,124.0,104.0,40.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,163904,4,3,189.0,0.0,168.0,0.0,47.25,81.10641158379528,0.0,0.0,0.0,0.0,1153.1140179617337,42.70792659117532,27317.333333333336,24549.01703666904,69278.0,2589.0,140722.0,46907.33333333333,40024.55819035775,80419.0,2589.0,148418.0,74209.0,56407.32214881327,114095.0,34323.0,0,136,104,24.404529480671613,18.30339711050371,0.0,168.0,23.625,58.79732136755892,3457.125,0,2,1,2,6,0,0,0.0,27.0,47.25,0.0,0,0,0,0,0,0,0,64240,1810,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,147801,1000,0,8000.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,54126.83270072598,6765.854087590747,147.94894894894878,1995.3777966839737,53954.0,0.0,147801.0,147.94894894894878,1995.3777966839737,53954.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000,0,6765.854087590747,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0.0,8.008,8.0,0.0,8000,1000,54126,0,0,0,0,0,0,999,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,2167776,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3839068243213322,1083888.0,1356899.7293308007,2043361.0,124415.0,2167776.0,2167776.0,0.0,2167776.0,2167776.0,0.0,0.0,0.0,0.0,0.0,0,40,24,0.9226045495475548,0.4613022747737774,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,512,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,170292,1000,0,8000.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,46978.131679703096,5872.266459962887,170.46246246246247,1613.29543874881,31710.0,0.0,170292.0,170.46246246246247,1613.29543874881,31710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000,0,5872.266459962887,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0.0,8.008,8.0,0.0,8000,1000,46978,0,0,0,0,0,0,999,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,5498865,954,0,1404288.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,255377.7915988117,173.49034755354057,5770.057712486891,50981.81850552283,1057975.0,1.0,5498865.0,5770.057712486891,50981.81850552283,1057975.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7632,0,173.49034755354057,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1473.5429769392033,1472.0,0.0,702144,477,316217,954,1404288,0,0,0,0,953,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,175200,1,1,44.0,28.0,44.0,44.0,44.0,0.0,28.0,28.0,28.0,0.0,410.958904109589,11.415525114155251,175200.0,0.0,175200.0,175200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,5.707762557077626,5.707762557077626,28.0,44.0,38.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,58.0,44.0,28.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,22736,1,1,37.0,147.0,37.0,37.0,37.0,0.0,147.0,147.0,147.0,0.0,8092.892329345532,87.96622097114708,22736.0,0.0,22736.0,22736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,43.98311048557354,43.98311048557354,37.0,147.0,73.66666666666666,63.50852961085883,4033.333333333333,0,0,0,0,0,0,0,1.0,110.5,37.0,147.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
17,2512409,2,2,100.0,68.0,50.0,50.0,50.0,0.0,34.0,34.0,34.0,0.0,66.86809353094978,1.5920974650226138,837469.6666666667,1432790.8679239736,2491914.0,9884.0,2501798.0,2501798.0,0.0,2501798.0,2501798.0,2502525.0,2502525.0,0.0,2502525.0,2502525.0,0,16,16,0.7960487325113069,0.7960487325113069,34.0,50.0,43.6,8.763560920082657,76.8,0,0,0,0,0,0,0,1.0,54.5,50.0,34.0,0,0,0,2,100,2,68,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,381815,5,4,189.0,154.0,168.0,0.0,37.8,73.34984662560652,133.0,0.0,38.5,63.773035054010094,898.3408195068292,23.57162500163692,47726.87499999999,63231.19631374893,186640.0,99.0,376967.0,94241.75,96903.45213793984,215136.0,2459.0,195175.0,65058.33333333333,60950.555176580085,120994.0,99.0,0,168,136,13.09534722313162,10.476277778505295,0.0,168.0,34.3,62.38776589471155,3892.233333333333,1,2,0,4,8,0,0,0.0,38.11111111111112,37.8,38.5,343,4,2088,0,0,0,0,64240,1810,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,96914213,10,10,242.0,480.0,168.0,0.0,24.2,50.93743438986913,480.0,0.0,48.0,151.7893276880822,7.449887665083758,0.206368079365201,5100748.052631579,7761887.490302532,18977036.0,3.0,96910932.0,10767881.333333334,8256726.687672513,19036789.0,113.0,96555825.0,10728425.0,8301151.035734653,19067686.0,3.0,0,328,328,0.1031840396826005,0.1031840396826005,0.0,480.0,34.38095238095237,108.34780855673831,11739.24761904762,1,2,0,8,19,0,0,1.0,36.1,24.2,48.0,0,0,0,1,40,1,80,64240,508,7,32,127071.5,192083.1120799015,516627.0,26242.0,16024750.5,2752062.939217834,18977036.0,11692509.0,DDoS
6,79990,4,4,188.0,154.0,168.0,0.0,47.0,81.21576201698781,133.0,0.0,38.5,63.773035054010094,4275.5344418052255,100.01250156269532,11427.142857142857,12267.880412260456,32763.0,1206.0,73671.0,24557.0,24281.1050201592,49672.0,1206.0,59367.0,19789.0,18161.08058459077,37697.0,1385.0,0,136,136,50.00625078134767,50.00625078134767,0.0,168.0,38.0,64.95960283129816,4219.75,1,2,0,4,7,0,0,1.0,42.75,47.0,38.5,342,4,6108,0,0,0,0,64240,1810,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
6,203710,4,4,189.0,0.0,168.0,0.0,47.25,81.10641158379528,0.0,0.0,0.0,0.0,927.7895046880368,39.271513425948655,29101.42857142857,58782.58597253992,161966.0,993.0,25943.0,8647.666666666666,6940.367161277084,15142.0,1334.0,189561.0,63187.0,85622.46675376738,161966.0,10159.0,0,136,136,19.635756712974327,19.635756712974327,0.0,168.0,21.0,55.5607775323564,3087.0,0,2,1,2,7,0,0,1.0,23.625,47.25,0.0,0,0,0,0,0,0,0,64240,1944,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
