c_iscrypto,s_iscrypto,s_pkts_all,c_isint,s_isint,fqdn,c_pkts_all,c_bytes_all,s_bytes_all,c_rst_cnt,c_ack_cnt,c_ack_cnt_p,c_bytes_uniq,c_pkts_data,c_pkts_retx,c_bytes_retx,c_pkts_ooo,c_syn_cnt,c_fin_cnt,s_rst_cnt,s_ack_cnt,s_ack_cnt_p,s_bytes_uniq,s_pkts_data,s_pkts_retx,s_bytes_retx,s_pkts_ooo,s_syn_cnt,s_fin_cnt,last,durat,c_first,s_first,c_last,s_last,c_first_ack,s_first_ack,con_t,p2p_t,http_t,c_rtt_avg,c_rtt_min,c_rtt_max,c_rtt_std,c_rtt_cnt,c_ttl_min,c_ttl_max,s_rtt_avg,s_rtt_min,s_rtt_max,s_rtt_std,s_rtt_cnt,s_ttl_min,s_ttl_max,p2p_st,ed2k_data,ed2k_sig,ed2k_c2s,ed2k_c2c,ed2k_chat,c_f1323_opt,c_tm_opt,c_win_scl,c_sack_opt,c_sack_cnt,c_mss,c_mss_max,c_mss_min,c_win_max,c_win_min,c_win_0,c_cwin_max,c_cwin_min,c_cwin_ini,c_pkts_rto,c_pkts_fs,c_pkts_reor,c_pkts_dup,c_pkts_unk,c_pkts_fc,c_pkts_unrto,c_pkts_unfs,c_syn_retx,s_f1323_opt,s_tm_opt,s_win_scl,s_sack_opt,s_sack_cnt,s_mss,s_mss_max,s_mss_min,s_win_max,s_win_min,s_win_0,s_cwin_max,s_cwin_min,s_cwin_ini,s_pkts_rto,s_pkts_fs,s_pkts_reor,s_pkts_dup,s_pkts_unk,s_pkts_fc,s_pkts_unrto,s_pkts_unfs,s_syn_retx,http_req_cnt,http_res_cnt,http_res,c_pkts_push,s_pkts_push,c_tls_SNI,s_tls_SCN,c_npnalpn,s_npnalpn,c_tls_sesid,c_last_handshakeT,s_last_handshakeT,c_appdataT,s_appdataT,c_appdataB,s_appdataB,dns_rslv,req_tm,res_tm,c_durat,c_type,s_first_abs,s_durat,s_type,protocolo,etiqueta
0,0,1,1,1,-,4,0,0,1,0,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1659447769929.796,16410.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,506.661334,506.712,506.712,0.0,1,64,64,0.0,0.0,0.0,0.0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1460,0,0,29200,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
0,0,9,1,1,-,17,19324,138,1,14,2,13863,12,5,5462,0,2,0,0,9,5,138,1,1,1,0,2,1,1659984307036.707,5314.622,2010.134,5277.221,5264.309,5277.221,2009.705,3792.869,1,0,1,0.0,0.0,0.0,0.0,0,64,64,22.112789,22.115,22.115,0.0,1,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,2896,372,64256,64240,0,13863,372,13863,5,0,0,0,1,0,0,0,0,1,1,4,1,7,1460,138,138,231680,14480,0,138,138,138,0,0,0,1,0,0,0,0,0,6,1,404,7,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
0,0,0,1,1,-,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,281.154811,0,0.0,0.0,0,UDP,DoS
0,0,1,1,1,-,7,0,0,1,0,0,5,0,0,0,2,6,0,0,1,0,0,0,0,0,0,1,0,1659447762362.217,35000.479,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,64,64,0.0,0.0,0.0,0.0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1460,0,0,29200,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
0,0,17,1,1,-,36,43852,4584,1,30,2,35124,28,12,8732,0,5,0,0,17,13,4584,2,1,1,0,2,0,1659976524499.113,49162.429,16053.248,49161.876,48672.168,49162.124,16044.181,19072.747,1,0,1,659.967001,486.219,1068.642,242.041646,5,64,64,64.814519,64.821,64.821,0.0,1,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,2896,372,64256,64240,0,11584,372,1820,12,0,0,0,0,0,0,0,0,1,1,7,1,6,1460,2896,1688,8340480,46336,0,4584,2896,4584,0,0,0,1,0,0,0,0,0,6,1,200,11,2,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
0,0,0,1,1,-,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,281.435333,0,0.0,0.0,0,UDP,DoS
0,0,1,1,1,-,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1659447723764.3147,547.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,460.340966,460.387,460.387,0.0,1,64,64,0.0,0.0,0.0,0.0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,29200,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
0,0,0,1,1,-,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,280.735286,0,0.0,0.0,0,UDP,DoS
0,0,28,1,1,-,38,55193,4582,1,33,2,47953,31,7,7243,0,4,1,0,28,23,4582,3,1,1,0,2,0,1659976137227.552,39402.533,8157.442,39390.675,15470.537,39391.202,8144.257,9664.488,0,0,0,1098.49345,609.953,1603.275,422.815537,7,64,64,12.935706,12.937,12.937,0.0,1,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,2896,479,64240,502,0,30098,1,479,3,1,0,0,4,0,0,0,0,1,1,7,1,15,1460,1686,1448,8340480,32896,0,4582,1448,0,0,0,0,1,0,0,0,0,0,2,1,---,15,2,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
0,0,9,1,1,-,22,23868,2872,1,19,4,17189,15,6,6680,0,2,0,0,9,3,2872,2,3,3,0,4,0,1660052604455.04,63337.511,1741.489,62992.59,62778.676,62992.935,1741.17,58727.953,1,0,1,0.0,0.0,0.0,0.0,0,64,64,108.590141,108.601,108.601,0.0,1,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,2896,421,64256,64240,0,15928,421,14293,8,0,0,0,1,0,0,0,0,1,1,7,1,4,1460,1436,1436,8340480,64128,0,2872,1436,2872,0,0,0,3,0,0,0,0,0,7,1,200,7,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DoS
