src_ip,dst_ip,src_port,dst_port,start_epoch,flow_duration_s,srcport.std,dstport.std,frame.len.min,frame.len.max,frame.len.std,frame.len.mean,frame.len.rate,ip.flags.rb,ip.flags.df,ip.flags.mf,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,int.std,int.min,int.max,int.mean,count,ip.ttl.std,ip.ttl.min,ip.ttl.max,ip.ttl.mean,ip.checksum.status.std,ip.checksum.status.min,ip.checksum.status.max,ip.checksum.status.mean,l4.checksum.status.std,l4.checksum.status.min,l4.checksum.status.max,l4.checksum.status.mean,tcp.seq_raw.std,tcp.seq_raw.min,tcp.seq_raw.max,tcp.seq_raw.mean,tcp.ack_raw.std,tcp.ack_raw.min,tcp.ack_raw.max,tcp.ack_raw.mean,tcp.window_size_value.std,tcp.window_size_value.min,tcp.window_size_value.max,tcp.window_size_value.mean,duration,prate,payload.std,payload.min,payload.max,payload.mean,proto,category
192.168.137.225,192.168.137.201,48060,8009,1665764284.337759,894.3473370075226,19064.831332405814,19064.83133240582,66,176,52.43979068703525,137.74025974025977,11.858927243510974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6493506493506493,0.0,0.0,0.0,89.14733078817811,0.0,783.4709570407867,11.614900480617177,77,0.0,64.0,64.0,64.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,244445759.16774708,2868828179,3382374544,3208966697.896104,244445928.88858816,2868828179,3382374544,3042237295.103896,0.9520277312629304,501,503,501.6753246753247,894.3473370075226,0.0860963037667683,52.83326020092501,0,110,71.42857142857143,TCP,DictionaryBruteForce
192.168.137.201,142.251.32.67,59600,80,1665764284.520392,885.8602030277252,30735.99583550206,30735.99583550206,66,385,131.7462206921575,155.2,1.7519694356914532,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,248.93632756344596,0.0,795.038421869278,88.58602030277252,10,30.467468990165013,64.0,123.0,87.6,0.0,2.0,2.0,2.0,0.0,2,2,2.0,270156257.0322926,642033189,1165191929,851297771.2,270156212.87853,642033508,1165191929,955928895.0,43.28715488199448,353,457,427.0,885.8602030277252,0.0112884628588366,131.7462206921575,0,319,89.2,TCP,DictionaryBruteForce
192.168.137.212,52.239.141.196,54812,443,1665764284.665175,0.0,0.0,0.0,60,60,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,64.0,64.0,64.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,2447074624,2447074624,2447074624.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TCP,DictionaryBruteForce
35.84.67.65,192.168.137.12,8883,52367,1665764285.250337,883.0241820812225,22195.00698616221,22195.00698616221,66,135,30.41515377155553,83.85,1.8991552372296705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,178.20036378735082,0.0,800.6444480419159,44.15120910406112,20,86.26060575525284,64.0,233.0,140.05,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1732755349.2199087,785598366,4180377941,2652727035.8,1732755347.4566474,785598367,4180377941,2313249189.1,1625.6806469259188,8,3193,1759.75,883.0241820812225,0.0226494363414391,30.654054424033028,0,69,17.25,TCP,DictionaryBruteForce
35.175.71.102,192.168.137.212,443,50655,1665764285.344243,30.058435916900635,26839.442957813302,26839.442957813302,66,112,24.588034255943043,89.0,23.68719390351483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,10.589711555043262,0.0,29.96548318862915,3.7573044896125793,8,91.40334473404914,64.0,235.0,149.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1383071351.292768,651748922,3239238560,1945493729.5,1383071351.2927678,651748922,3239238560,1945493752.5,927.3965094361126,323,2058,1190.5,30.058435916900635,0.2661482461069082,24.588034255943043,0,46,23.0,TCP,DictionaryBruteForce
192.168.137.132,54.183.112.121,48816,443,1665764285.355808,880.1179978847504,25856.456110059407,25856.456110059407,66,263,84.83401159799956,186.14285714285717,1.480483302388534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.0,309.0041596779949,0.0,824.9458100795746,125.73114255496434,7,10.155927192672127,45.0,64.0,55.85714285714285,0.0,2.0,2.0,2.0,0.0,2,2,2.0,484847585.6594096,2172872654,3079941948,2691197369.857143,484847166.9498557,2172872654,3079941948,2561616488.428571,2708.9599480243337,213,5281,3109.0,880.1179978847504,0.0079534789844357,84.83401159799956,0,197,120.14285714285714,TCP,DictionaryBruteForce
192.168.137.131,100.21.156.247,49153,8886,1665764285.90113,844.9643330574036,20793.789386897875,20793.78938689787,60,123,32.5330601081423,102.0,0.7242909269146904,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,344.66540531571235,0.0,844.3726780414581,140.8273888429006,6,109.47632925279632,43.0,255.0,184.33333333333331,0.0,2.0,2.0,2.0,0.0,2,2,2.0,331033640.0638324,21244,641066132,213703057.3333333,331033640.0638324,21313,641066201,427384387.6666667,656.5061055821694,2230,3717,2932.6666666666665,844.9643330574036,0.0071008914403401,35.63144678510823,0,69,46.0,TCP,DictionaryBruteForce
192.168.137.123,44.197.184.121,57205,443,1665764286.677884,870.0384659767151,27947.676843875543,27947.67684387553,66,126,28.831800624878205,105.0,1.4482118311694523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,232.53046765042944,0.0,809.9748649597168,72.50320549805959,12,85.67167772161558,64.0,238.0,122.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1212399974.424279,1635387698,4097785413,3276985850.1666665,1212399975.1628177,1635387698,4097785413,2456187216.333333,569.6674202523519,299,1456,1070.3333333333333,870.0384659767151,0.0137924936301852,28.831800624878205,0,60,39.0,TCP,DictionaryBruteForce
192.168.137.212,142.251.33.174,54805,443,1665764287.014277,0.0578279495239257,29775.29367109584,29775.29367109584,66,143,34.67948480970654,95.66666666666669,9925.99607500371,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0113719225414088,0.0,0.0251779556274414,0.0096379915873209,6,32.3156308928048,64.0,123.0,93.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,953842992.4808652,2175132828,3916603952,3045868392.5,953842996.8626456,2175132828,3916603991,3045868422.1666665,976.2244448213058,265,2048,1156.1666666666667,0.0578279495239257,103.75605653313984,34.67948480970654,0,77,29.666666666666668,TCP,DictionaryBruteForce
104.198.46.246,192.168.137.244,56700,53260,1665764287.201888,886.0518898963928,1750.8821793019372,1750.8821793019372,60,183,45.765628517733575,89.33333333333333,2.4197228451831423,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,160.78502003210548,0.0,791.225958108902,36.91882874568304,24,99.75956602999408,59.0,255.0,148.83333333333334,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1239461685.6405084,229612,2435431561,1319297535.0,1239461660.1845582,229612,2435431561,1116364239.0,18973.72331382253,4835,42237,25151.291666666668,886.0518898963928,0.0270864497595127,48.45317476623731,0,129,31.33333333333333,TCP,DictionaryBruteForce
192.168.137.37,34.193.111.50,51244,8883,1665764287.426787,882.2690970897675,21875.126337158985,21875.126337158985,60,123,32.5330601081423,102.0,0.6936659144230815,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,359.94425086196566,0.0,881.7779459953308,147.04484951496124,6,10.844353369380768,234.0,255.0,248.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1997123985.202397,32714,3867447682,1289171220.6666667,1997123985.202397,32783,3867447751,2578309244.333333,18283.981411789577,1954,37668,14065.666666666666,882.2690970897675,0.0068006462198341,35.63144678510823,0,69,46.0,TCP,DictionaryBruteForce
192.168.137.49,173.255.250.75,45925,232,1665764288.40464,886.7686519622803,23595.763738434067,23595.763738434067,60,106,23.754297856738823,87.6,0.9878563005825128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,280.3614658618952,0.0,886.5995800495148,88.67686519622802,10,6.196773353931867,52.0,64.0,59.2,0.0,2.0,2.0,2.0,0.0,2,2,2.0,367022893.2762837,2831082145,3541820313,3257524995.0,367022888.8009055,2831082145,3541820313,3115377662.2,613.7907352401685,83,1309,795.2,886.7686519622803,0.0112768984084761,26.85268453370476,0,52,31.2,TCP,DictionaryBruteForce
192.168.137.240,192.168.137.89,45820,55443,1665764290.019669,880.1541290283203,4836.757391389184,4836.757391389184,66,788,274.8055963576318,267.3,6.073936170590849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,182.87653949716423,0.0,819.9819450378418,44.00770645141601,20,0.0,64.0,64.0,64.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,959606536.8598776,1727731609,3636938488,2873250766.85,959606622.630575,1727731609,3636938488,2491412704.0,1632.6287778658657,1409,5245,2652.9,880.1541290283203,0.0227232928192699,274.8055963576318,0,722,201.3,TCP,DictionaryBruteForce
192.168.137.174,52.114.158.94,4594,443,1665764291.348902,40.16313910484314,2143.567182680932,2143.567182680932,60,111,24.005554912700244,90.33333333333331,13.494961103143504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,16.25586998844874,0.0,39.87595796585083,6.693856517473857,6,10.844353369380768,107.0,128.0,121.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,979355676.2164472,1943384331,3839898523,3207727095.333333,979355679.0566348,1943384331,3839898523,2575555749.5,793.186989303279,516,2052,1028.0,40.16313910484314,0.1493907133189317,27.045640437354532,0,57,34.333333333333336,TCP,DictionaryBruteForce
192.168.137.76,54.201.14.11,43725,443,1665764293.850993,883.7459909915924,22150.26967695664,22150.26967695664,66,66,0.0,66.0,1.6430060388401964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169.67406556141262,0.0,799.2691168785095,40.17027231779966,22,86.48850735653787,64.0,233.0,148.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,329966583.75933546,1195019641,1839779904,1517399772.5,329966583.8058596,1195019642,1839779904,1517399773.0,94.6767684080444,219,404,311.5,883.7459909915924,0.0248940308915181,0.0,0,0,0.0,TCP,DictionaryBruteForce
192.168.137.148,44.240.74.103,40749,8886,1665764294.598433,846.7450339794159,16453.98244802759,16453.98244802759,60,123,32.5330601081423,102.0,0.7227677464180765,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,345.3148564092274,0.0,845.9951238632202,141.12417232990265,6,110.50912481178496,41.0,255.0,183.66666666666663,0.0,2.0,2.0,2.0,0.0,2,2,2.0,20781472.015620887,3604281795,3644525943,3617696695.0,20781472.015620887,3604281864,3644526012,3631111112.0,705.0494072521916,2161,3749,2897.333333333333,846.7450339794159,0.0070859582982164,35.63144678510823,0,69,46.0,TCP,DictionaryBruteForce
192.168.137.220,100.21.156.247,49153,8886,1665764294.923066,854.7717201709747,20793.789386897875,20793.78938689787,60,123,32.5330601081423,102.0,0.7159806361838754,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,348.4346797465132,0.0,853.701131105423,142.46195336182913,6,109.73498378669706,42.0,255.0,184.16666666666663,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1133231763.9058158,20760,2194515635,731519235.6666666,1133231763.9058158,20829,2194515704,1463017228.3333333,976.3562191468168,1540,3752,2622.333333333333,854.7717201709747,0.0070194180018027,35.63144678510823,0,69,46.0,TCP,DictionaryBruteForce
192.168.137.100,173.194.194.206,55242,443,1665764295.415595,872.3662159442902,29291.297591117887,29291.297591117887,60,60,0.0,60.0,0.550227635168592,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,284.4068153043988,0.0,812.1171219348907,109.04577699303628,8,31.53682654566608,64.0,123.0,93.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1656168699.9735956,485871474,3584279399,2035075436.5,1656168699.439073,485871475,3584279399,2035075437.0,3316.177489649362,306,6510,3408.0,872.3662159442902,0.0091704605861432,0.0,0,0,0.0,TCP,DictionaryBruteForce
192.168.137.188,54.187.112.38,52535,443,1665764296.047461,0.7615129947662354,26658.930918442427,26658.930918442427,60,459,117.46636803378072,130.04761904761904,3586.281545777621,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.4285714285714285,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0382844545024631,0.0,0.1003670692443847,0.0362625235602969,21,11.403215920666122,232.0,255.0,243.33333333333331,0.0,2.0,2.0,2.0,0.0,2,2,2.0,870771981.3345869,242078,1701746024,891505959.2380953,862829817.2615422,0,1701746025,729446573.0952381,32118.13363551144,2272,65535,35649.857142857145,0.7615129947662354,27.576679773463947,119.63255250577755,0,405,72.61904761904762,TCP,DictionaryBruteForce
192.168.137.78,13.225.195.99,57710,443,1665764296.749931,1.3828938007354736,28998.27266739017,28998.272667390167,66,2922,617.0860094427132,335.7435897435897,9468.550653011916,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589745,0.3333333333333333,0.0,0.0512820512820512,0.0512820512820512,0.0718306885467126,0.0,0.2924189567565918,0.0354588154034736,39,92.55949685926024,64.0,247.0,153.05128205128204,0.0,2.0,2.0,2.0,0.0,2,2,2.0,943616556.9258218,1198945880,3062441762,2106801862.897436,992249141.9218644,0,3062441762,2076059729.3076923,11244.657399751526,131,65535,3091.589743589744,1.3828938007354736,28.20173174488046,617.9384307384804,0,2856,267.79487179487177,TCP,DictionaryBruteForce
192.168.137.96,172.253.122.188,35336,5228,1665764297.006051,870.7761108875275,15133.02416501564,15133.02416501564,66,103,15.699815620774526,84.2,1.9339069813061411,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,180.76291745053584,0.0,810.5260229110718,43.53880554437637,20,21.11023697790145,64.0,106.0,89.2,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1570958661.0546415,1078474898,4203986580,2953782038.1,1570958650.3320258,1078474925,4203986580,2328679989.2,249.8044709051672,269,766,467.8,870.7761108875275,0.022968016405061,15.699815620774526,0,37,18.2,TCP,DictionaryBruteForce
192.168.137.100,34.117.13.189,52386,443,1665764297.335633,869.7827479839325,27764.70137731412,27764.70137731412,60,60,0.0,60.0,0.5518619461153845,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,283.5061880763725,0.0,809.5606718063354,108.72284349799156,8,31.53682654566608,64.0,123.0,93.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,744955339.8055243,811589411,2205273446,1508431435.5,744955339.2710018,811589412,2205273446,1508431436.0,2175.5065091671345,268,4338,2303.0,869.7827479839325,0.009197699101923,0.0,0,0,0.0,TCP,DictionaryBruteForce
44.199.80.228,192.168.137.240,443,43332,1665764298.824139,870.0408577919006,21117.083826450405,21117.083826450405,66,112,22.648834340197222,96.66666666666669,1.3332707189682955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,232.540641375398,0.0,810.0093679428101,72.50340481599171,12,84.94276147661274,64.0,238.0,179.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1567319780.151327,229785163,3413083097,2351973455.5,1567319780.1393456,229785163,3413083097,1290892971.5,2117.56204159406,3564,8170,4991.5,870.0408577919006,0.0137924557134651,22.648834340197222,0,46,30.666666666666668,TCP,DictionaryBruteForce
18.232.172.63,192.168.137.240,80,49946,1665764299.215195,0.0584990978240966,35260.58675064838,35260.58675064838,66,66,0.0,66.0,2256.445054877875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0413651087647139,0.0,0.0584990978240966,0.0292495489120483,2,122.32947314527271,64.0,237.0,150.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,1317120004.049706,2080098502,3942787475,3011442988.5,1317120003.3425992,2080098503,3942787475,3011442989.0,890.2474375138634,110,1369,739.5,0.0584990978240966,34.188561437543555,0.0,0,0,0.0,TCP,DictionaryBruteForce
192.168.137.240,3.219.114.172,40215,443,1665764299.79013,0.030778169631958,22962.3749062098,22962.3749062098,66,99,18.50225211517056,87.33333333333333,8512.52699991479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0115233022679129,0.0,0.0227270126342773,0.0102593898773193,3,100.45894683899488,64.0,238.0,122.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,441303402.9716849,1027525072,1791885004,1537098349.0,441303403.54903513,1027525072,1791885004,1282311726.3333333,850.4369465163187,122,1595,1104.0,0.030778169631958,97.4716832051312,18.50225211517056,0,33,21.33333333333333,TCP,DictionaryBruteForce
192.168.137.201,142.251.163.188,57166,5228,1665764301.235295,840.3840069770813,29986.418281170783,29986.418281170783,66,66,0.0,66.0,0.3141421038575282,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,420.12080637110273,0.0,840.2772099971771,210.09600174427032,4,34.06366588218792,64.0,123.0,93.5,0.0,2.0,2.0,2.0,0.0,2,2,2.0,801426030.8843808,1514820409,2902931195,2208875802.0,801426031.4617312,1514820409,2902931196,2208875802.5,287.52043405643366,265,763,514.0,840.3840069770813,0.0047597288463261,0.0,0,0,0.0,TCP,DictionaryBruteForce
192.168.137.66,54.188.109.168,49153,8886,1665764301.506759,852.7096509933472,20793.789386897875,20793.78938689787,60,123,32.5330601081423,102.0,0.7177120597697736,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,347.3109358172724,0.0,851.0634021759033,142.11827516555786,6,109.99272703229065,42.0,255.0,184.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,249287081.99781543,20829,482764188,160935466.0,249287081.99781543,20898,482764257,321849620.0,1089.293104112326,1471,3924,2633.6666666666665,852.7096509933472,0.0070363927428409,35.63144678510823,0,69,46.0,TCP,DictionaryBruteForce
192.168.137.240,52.45.200.111,39106,80,1665764302.483746,0.0,0.0,0.0,66,66,0.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,64.0,64.0,64.0,0.0,2.0,2.0,2.0,0.0,2,2,2.0,0.0,2747961089,2747961089,2747961089.0,0.0,2839184760,2839184760,2839184760.0,0.0,1369,1369,1369.0,0.0,0.0,0.0,0,0,0.0,TCP,DictionaryBruteForce
3.217.147.217,192.168.137.54,443,39782,1665764302.916815,870.0379300117493,19369.18465454388,19369.18465454388,66,112,22.648834340197222,96.66666666666669,1.3332752055813648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,232.52862730937997,0.0,809.9692659378052,72.50316083431244,12,83.70221386594626,64.0,234.0,177.33333333333334,0.0,2.0,2.0,2.0,0.0,2,2,2.0,470226136.5322825,810677186,1765715323,1447368050.1666667,470226136.5306562,810677186,1765715323,1129023473.8333333,181.35391483020825,2297,2727,2440.1666666666665,870.0379300117493,0.0137925021267037,22.648834340197222,0,46,30.666666666666668,TCP,DictionaryBruteForce
